time,x_actual_x,x_actual_y,x_actual_z,x_desired_x,x_desired_y,x_desired_z,x_d_actual_x,x_d_actual_y,x_d_actual_z,x_d_desired_x,x_d_desired_y,x_d_desired_z,disturbance_x,disturbance_y,disturbance_z,force,force_error,tracking_error,stiffness,dotproduct
7.706955,-0.9673041,1.220049,-0.240227,-0.9859093,1.205265,-0.2495297,-0.00269635,-0.03162897,-0.0008347673,-0.04061168,-0.05675393,-0.01465964,0,0,0,4.712871,-5.287129,0.009879976,255,-0.03474452
7.731583,-0.9681258,1.220048,-0.2403094,-0.9867368,1.204406,-0.2494867,-0.06493518,0.01568196,-0.009319176,-0.06903367,-0.08478399,-0.007940667,0,0,0,3.845278,-6.154722,0.01025527,255,-0.06105401
7.751419,-0.9696971,1.219675,-0.2402939,-0.9882884,1.202826,-0.2493452,-0.03373913,-2.447525E-05,-0.00338248,-0.03397899,-0.03526394,0.001764666,0,0,0,3.517175,-6.482825,0.01047343,255,-0.0738598
7.77475,-0.9703645,1.219326,-0.240238,-0.9890762,1.20201,-0.249276,-0.0775718,-0.01844397,0.0007650659,-0.07659781,-0.07801318,0.006988583,0,0,0,2.976759,-7.023241,0.01090202,255,-0.09568401
7.796127,-0.9719198,1.218089,-0.2400502,-0.990912,1.20006,-0.2492041,-0.02826383,-0.01478191,0.00236773,-0.03336278,-0.0345416,0.002930634,0,0,0,2.734969,-7.265031,0.01103871,255,-0.1033153
7.81797,-0.9727185,1.217227,-0.2399385,-0.9917948,1.199103,-0.2491904,-0.07555944,-0.06008502,0.00912134,-0.08918354,-0.09476348,0.00349217,0,0,0,2.325294,-7.674706,0.01120168,255,-0.1067218
7.84201,-0.9739299,1.215675,-0.2397643,-0.9932346,1.19754,-0.2492131,-0.03623659,-0.03908143,0.005067714,-0.04005495,-0.04340819,0.0006192671,0,0,0,2.065829,-7.934172,0.01119324,255,-0.1025826
7.861908,-0.9750585,1.214006,-0.23963,-0.99477,1.195867,-0.2493396,-0.05028153,-0.06441478,0.007228666,-0.05975895,-0.06488482,-0.0009400728,0,0,0,1.945117,-8.054883,0.01108445,255,-0.101306
7.885643,-0.9758294,1.212789,-0.2395893,-0.9956167,1.19488,-0.2494726,-0.05753476,-0.08512009,0.006849232,-0.0782739,-0.08528418,-0.006448123,0,0,0,4.622167,-5.377833,0.01088718,255,-0.08743802
7.918373,-0.9769999,1.210644,-0.2396184,-0.9971446,1.192954,-0.2498332,-0.0314984,-0.04970484,0.001660887,-0.03459369,-0.04031912,-0.00543563,0,0,0,7.245768,-2.754232,0.01069675,255,-0.06333987
7.933792,-0.9778953,1.210836,-0.239797,-0.9987932,1.190938,-0.2498693,-0.03564453,-0.06533893,-0.0008858039,-0.04653193,-0.05864095,-0.01098179,0,0,0,6.522945,-3.477055,0.01025784,255,-0.09971663
7.952171,-0.9788611,1.210669,-0.2397478,-0.9997205,1.190043,-0.2496266,-0.06065488,0.01304102,-0.01209625,-0.1116723,-0.1366037,-0.002442668,0,0,0,5.337533,-4.662467,0.01043388,255,-0.1251665
7.974472,-0.9800117,1.210099,-0.2394557,-1.000916,1.188971,-0.2492293,-0.05162559,-0.00895315,0.00263178,-0.04956413,-0.0478436,0.0129741,0,0,0,4.438875,-5.561125,0.01072841,255,-0.1532281
7.996109,-0.9817118,1.20872,-0.2388191,-1.002779,1.187404,-0.2486334,-0.05147184,-0.02547995,0.01306527,-0.05350363,-0.04795755,0.0177741,0,0,0,3.911003,-6.088997,0.01114018,255,-0.1554324
8.018578,-0.9827111,1.207698,-0.2384158,-1.003766,1.18658,-0.2483605,-0.08050431,-0.06532244,0.03014361,-0.08817287,-0.07417924,0.02821306,0,0,0,3.322733,-6.677267,0.01171094,255,-0.1539778
8.04174,-0.98483,1.205209,-0.2376473,-1.00555,1.185025,-0.2480373,-0.04303035,-0.04398509,0.0173651,-0.04252731,-0.0354899,0.01175211,0,0,0,2.746554,-7.253446,0.01199768,255,-0.1404994
8.063263,-0.9868467,1.202547,-0.2371268,-1.007459,1.183298,-0.2479352,-0.0917801,-0.1078208,0.03328962,-0.07724719,-0.06734861,0.01399847,0,0,0,2.440399,-7.559601,0.01245091,255,-0.1308223
8.086258,-0.9882473,1.200599,-0.2369193,-1.008784,1.18204,-0.2480099,-0.09746613,-0.1286643,0.02515441,-0.09229236,-0.08345433,0.004937546,0,0,0,2.168726,-7.831274,0.01265556,255,-0.1137616
8.10788,-0.9900121,1.198088,-0.2368475,-1.010311,1.180552,-0.2482052,-0.06029095,-0.08383107,0.008933702,-0.05702997,-0.05416667,-0.003217364,0,0,0,1.767153,-8.232847,0.01266303,255,-0.08791403
8.129669,-0.9919608,1.195329,-0.2370269,-1.012051,1.178703,-0.2485797,-0.0782254,-0.1113195,0.003181011,-0.06766254,-0.06597692,-0.008657952,0,0,0,7.65811,-2.34189,0.01251856,255,0.1255749
8.1502,-0.9935914,1.19459,-0.2371709,-1.013767,1.176787,-0.2490484,-0.09466793,-0.1340229,-0.008715947,-0.08454758,-0.0898119,-0.01819056,0,0,0,6.85005,-3.14995,0.01215764,255,0.04378498
8.172836,-0.9949595,1.194615,-0.2373594,-1.014532,1.175969,-0.2491454,-0.07883968,-0.03573405,-0.006962376,-0.08296639,-0.09262034,-0.02265942,0,0,0,5.364148,-4.635852,0.01215244,255,-0.02460089
8.196915,-0.9974552,1.194158,-0.2375605,-1.016381,1.174057,-0.2493128,-0.05925985,0.001094679,-0.008163624,-0.03316053,-0.03542218,-0.004203156,0,0,0,4.446267,-5.553733,0.01226001,255,-0.07242108
8.229584,-0.999826,1.193136,-0.2376531,-1.017942,1.172382,-0.2495379,-0.1059979,-0.0194072,-0.008541599,-0.07851487,-0.08124392,-0.007111249,0,0,0,3.902512,-6.097488,0.01260322,255,-0.0912876
8.246758,-1.001409,1.192122,-0.2377353,-1.019191,1.171043,-0.2497799,-0.07078588,-0.0305346,-0.002765518,-0.04661162,-0.04999644,-0.006719818,0,0,0,3.436644,-6.563356,0.01292145,255,-0.1017279
8.263542,-1.002839,1.190954,-0.2378498,-1.020394,1.16973,-0.2500995,-0.08780219,-0.05625793,-0.004555914,-0.0692446,-0.07427661,-0.01342639,0,0,0,3.041087,-6.958913,0.01301948,255,-0.1113855
8.285484,-1.004391,1.189394,-0.2380638,-1.021533,1.168415,-0.2504761,-0.08905137,-0.07266924,-0.007133313,-0.07493319,-0.08175475,-0.01989682,0,0,0,2.581819,-7.418181,0.01298618,255,-0.114524
8.308357,-1.006138,1.187289,-0.2384487,-1.023128,1.166533,-0.2510716,-0.0721188,-0.07255097,-0.0099457,-0.05295324,-0.06112589,-0.01750332,0,0,0,2.199377,-7.800623,0.01276515,255,-0.1076503
8.328873,-1.008021,1.184623,-0.2391046,-1.024965,1.164282,-0.2518997,-0.07452001,-0.08976875,-0.0164182,-0.06801172,-0.08025545,-0.0254027,0,0,0,1.909983,-8.090017,0.01226605,255,-0.09846519
8.351891,-1.009496,1.182183,-0.2399081,-1.026591,1.162183,-0.2528146,-0.0873474,-0.123662,-0.03042065,-0.08522978,-0.1044155,-0.03840731,0,0,0,9.33611,-0.6638899,0.01138111,255,-0.0898938
8.374016,-1.010667,1.181508,-0.2402515,-1.02839,1.159712,-0.2539782,-0.06902344,-0.114202,-0.03761161,-0.07608259,-0.09825335,-0.04282645,0,0,0,7.562297,-2.437703,0.01031927,255,-0.1076301
8.395363,-1.012522,1.181661,-0.2409182,-1.030137,1.157664,-0.2545681,-0.05181782,-0.02988901,-0.01519771,-0.07963897,-0.1093644,-0.05149076,0,0,0,6.451988,-3.548012,0.01019518,255,-0.158975
8.41806,-1.014019,1.181375,-0.2413057,-1.031651,1.156093,-0.2547646,-0.08323708,0.006866016,-0.02990246,-0.0783282,-0.09186238,-0.02646144,0,0,0,5.239672,-4.760328,0.01049456,255,-0.1864306
8.44091,-1.015484,1.180695,-0.2415119,-1.033455,1.15439,-0.2548981,-0.0702398,-0.01340484,-0.0181807,-0.07105628,-0.07367909,-0.009218974,0,0,0,4.337336,-5.662664,0.01078769,255,-0.2099473
8.462944,-1.016927,1.179598,-0.2415997,-1.035072,1.152767,-0.2549859,-0.06077873,-0.0281982,-0.008556901,-0.07482095,-0.07064637,-0.005539728,0,0,0,3.630019,-6.369981,0.01104269,255,-0.2234989
8.486038,-1.018515,1.17778,-0.2416277,-1.036747,1.150987,-0.2550879,-0.07046683,-0.05362467,-0.004286247,-0.07900438,-0.0793305,-0.004286247,0,0,0,3.062151,-6.937849,0.01116132,255,-0.2168117
8.504768,-1.019908,1.175689,-0.2416406,-1.038332,1.149235,-0.2551818,-0.06860271,-0.07853699,-0.001210242,-0.07238793,-0.07688901,-0.004405797,0,0,0,2.710832,-7.289168,0.01101728,255,-0.2189757
8.535179,-1.021197,1.173382,-0.2416759,-1.040002,1.147294,-0.2552843,-0.07193408,-0.1079042,-0.0006646317,-0.08181124,-0.09045146,-0.00484935,0,0,0,2.305461,-7.694539,0.01064683,255,-0.2078292
8.550812,-1.022418,1.170976,-0.2417545,-1.041665,1.145146,-0.2554493,-0.04223438,-0.07560547,-0.00115625,-0.05473047,-0.06358594,-0.003359375,0,0,0,7.228102,-2.771898,0.01011687,255,-0.2351705
8.571922,-1.022923,1.16997,-0.2420088,-1.042846,1.143417,-0.2556571,-0.07916873,-0.156049,-0.005102672,-0.1078055,-0.1393339,-0.01070015,0,0,0,5.846351,-4.153649,0.009505691,255,-0.2740066
8.594437,-1.025015,1.169122,-0.2423263,-1.044263,1.141281,-0.2556999,-0.02357924,-0.04690835,-0.01185632,-0.05507937,-0.08061522,-0.009691279,0,0,0,4.818641,-5.181359,0.009090927,255,-0.2957396
8.617683,-1.026702,1.167086,-0.2422124,-1.045784,1.139044,-0.2557612,-0.09186035,-0.03723827,-0.01393949,-0.0622278,-0.09376571,-0.001879188,0,0,0,5.945459,-4.054541,0.00949145,255,-0.2422168
8.637367,-1.027999,1.165396,-0.242306,-1.047204,1.136766,-0.256012,-0.07589822,-0.09164663,0.00512427,-0.06843986,-0.1007093,-0.002757984,0,0,0,4.993152,-5.006848,0.009431492,255,-0.2482168
8.659462,-1.029825,1.163976,-0.2424133,-1.048351,1.134606,-0.2563672,-0.06326758,-0.08241068,-0.004564803,-0.06929196,-0.1111253,-0.01223483,0,0,0,4.359818,-5.640182,0.009205063,255,-0.2755869
8.683502,-1.030788,1.162749,-0.2424146,-1.048983,1.133263,-0.2566329,-0.08481906,-0.06598822,-0.004983168,-0.05325345,-0.1003056,-0.01649706,0,0,0,6.737046,-3.262954,0.009378644,255,-0.3017322
8.704819,-1.032349,1.161178,-0.2429149,-1.050153,1.130646,-0.2572356,-0.04044677,-0.05151093,-5.507049E-05,-0.02654398,-0.05643223,-0.01115678,0,0,0,8.112134,-1.887866,0.009277449,255,-0.3290469
8.726303,-1.033676,1.160055,-0.2435069,-1.051227,1.128435,-0.2576603,-0.07099562,-0.07144019,-0.02275438,-0.05325078,-0.1190254,-0.02741423,0,0,0,8.529561,-1.470439,0.008986305,255,-0.337065
8.750504,-1.034337,1.159471,-0.2438105,-1.051836,1.12735,-0.2578149,-0.06308962,-0.05340621,-0.02815448,-0.05107039,-0.1051059,-0.02019741,0,0,0,7.561123,-2.438877,0.008767752,255,-0.306232
8.771751,-1.035527,1.158392,-0.2443405,-1.053205,1.125148,-0.257963,-0.02765037,-0.02443463,-0.01269843,-0.02546167,-0.04540922,-0.006463884,0,0,0,7.081583,-2.918417,0.008656701,255,-0.3018584
8.792915,-1.036682,1.157233,-0.2446473,-1.054425,1.123329,-0.2581401,-0.04199061,-0.03809488,-0.01870456,-0.04832223,-0.07768746,-0.005227265,0,0,0,6.863268,-3.136732,0.008478268,255,-0.2764261
8.815735,-1.037524,1.156373,-0.2448729,-1.055386,1.122022,-0.258366,-0.08311334,-0.08332762,-0.02205328,-0.0876817,-0.1308197,-0.01273656,0,0,0,6.884643,-3.115357,0.008377546,255,-0.2720354
8.841614,-1.038607,1.155313,-0.2452184,-1.05678,1.120385,-0.2586518,-0.0362426,-0.03703361,-0.00972325,-0.04142525,-0.05631061,-0.009733522,0,0,0,7.07537,-2.92463,0.008302596,255,-0.2740156
8.860352,-1.0396,1.154317,-0.2454982,-1.058209,1.118913,-0.2588744,-0.03486196,-0.03411043,-0.01111196,-0.04481595,-0.05266871,-0.009190951,0,0,0,6.729772,-3.270228,0.008221272,255,-0.2666876
8.882011,-1.04037,1.153529,-0.2456944,-1.059179,1.118017,-0.2590294,-0.07543322,-0.07573231,-0.02127139,-0.1086771,-0.1118583,-0.01692104,0,0,0,6.609232,-3.390768,0.008162353,255,-0.270292
8.904915,-1.041668,1.15215,-0.2459452,-1.060913,1.116479,-0.2593346,-0.03400673,-0.03476431,-0.008659512,-0.04280303,-0.03953598,-0.006844487,0,0,0,6.566319,-3.433681,0.008124878,255,-0.2874702
8.926743,-1.043095,1.150613,-0.24621,-1.062521,1.115092,-0.2597005,-0.05744113,-0.06100186,-0.01109892,-0.07674818,-0.06807056,-0.01350439,0,0,0,6.575397,-3.424603,0.0080734,255,-0.2977177
8.949532,-1.044437,1.149183,-0.2464597,-1.064024,1.113821,-0.2600967,-0.06696988,-0.07215583,-0.01242504,-0.07546768,-0.06509577,-0.01716904,0,0,0,6.487105,-3.512895,0.008021951,255,-0.3133874
8.973488,-1.045293,1.148261,-0.2466004,-1.064976,1.113031,-0.260378,-0.0593223,-0.06321669,-0.01104026,-0.0664102,-0.05620784,-0.01751686,0,0,0,6.697391,-3.302609,0.00799754,255,-0.3272818
8.993515,-1.046956,1.146447,-0.246832,-1.066555,1.111712,-0.2609066,-0.03474965,-0.03743611,-0.005711741,-0.0386559,-0.03206804,-0.01142106,0,0,0,6.490955,-3.509045,0.007988216,255,-0.3474621
9.01786,-1.048368,1.144915,-0.2470129,-1.067876,1.110578,-0.2614012,-0.08441857,-0.09206768,-0.01175808,-0.08018252,-0.06692366,-0.0268324,0,0,0,5.833488,-4.166512,0.007981267,255,-0.3382041
9.039177,-1.049433,1.143746,-0.2471662,-1.068902,1.109684,-0.2618354,-0.05815563,-0.0631087,-0.007446788,-0.05439051,-0.04672283,-0.02036944,0,0,0,7.555634,-2.444366,0.007997064,255,-0.3507737
9.062241,-1.050848,1.14196,-0.2474427,-1.070236,1.108443,-0.2625091,-0.04961993,-0.05448746,-0.007145715,-0.04782517,-0.04166296,-0.02023693,0,0,0,12.49913,2.499129,0.008004059,255,-0.09073489
9.08474,-1.05116,1.1415,-0.247372,-1.071212,1.107539,-0.2630249,-0.06117602,-0.07715134,-0.01195186,-0.05764713,-0.05364429,-0.02911464,0,0,0,13.37081,3.370811,0.007863555,255,-0.5363716
9.106125,-1.053078,1.141395,-0.2473267,-1.072639,1.10654,-0.2632426,-0.01409653,-0.02084774,0.003202774,-0.04422313,-0.04095554,-0.02336999,0,0,0,10.33981,0.3398094,0.007815857,255,-0.598555
9.130188,-1.054558,1.139921,-0.2466502,-1.074423,1.105812,-0.262915,-0.08785924,-0.004798873,0.002074598,-0.065328,-0.04571759,-0.00996899,0,0,0,8.510005,-1.489995,0.009194459,255,-0.5815238
9.15789,-1.055915,1.137842,-0.2457104,-1.076355,1.105127,-0.2624122,-0.0634041,-0.06317935,0.02898721,-0.07645983,-0.03119892,0.014039,0,0,0,7.738195,-2.261805,0.009504833,255,-0.5555528
9.175957,-1.056679,1.136546,-0.2451841,-1.077355,1.10474,-0.2621648,-0.04821804,-0.07388405,0.03340225,-0.06866018,-0.02434416,0.01786834,0,0,0,6.450566,-3.549434,0.009486618,255,-0.5066471
9.196571,-1.057944,1.134333,-0.2444123,-1.07889,1.104008,-0.2618334,-0.03073236,-0.0521089,0.02116085,-0.04018884,-0.01558666,0.00994536,0,0,0,5.405643,-4.594357,0.00945064,255,-0.4472614
9.219536,-1.059516,1.131458,-0.2436635,-1.080598,1.102959,-0.2615631,-0.09490377,-0.1660078,0.05790283,-0.1152243,-0.0548798,0.02486405,0,0,0,4.553969,-5.446031,0.009390545,255,-0.3327929
9.242386,-1.061177,1.128303,-0.2431525,-1.082304,1.101687,-0.2613677,-0.06643899,-0.1214841,0.03163785,-0.07214095,-0.04433632,0.01142156,0,0,0,3.881388,-6.118612,0.009259375,255,-0.2987341
9.262756,-1.063248,1.125947,-0.243318,-1.083863,1.100238,-0.261425,-0.07317585,-0.1390541,0.02252333,-0.0752091,-0.05605876,0.008611088,0,0,0,5.018629,-4.981371,0.009005907,255,-0.3084241
9.285561,-1.064933,1.124038,-0.2436733,-1.085179,1.098587,-0.2617971,-0.1029461,-0.1171134,-0.008224308,-0.07750877,-0.07200417,-0.002844141,0,0,0,5.347824,-4.652176,0.009010856,255,-0.3063331
9.307831,-1.065841,1.123033,-0.2439816,-1.085954,1.097278,-0.2622076,-0.07423844,-0.08408614,-0.01565651,-0.05794643,-0.07276261,-0.01639443,0,0,0,5.27391,-4.72609,0.008901357,255,-0.2787423
